latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.862915,12.539912,54.0,0,GMT,GMT

time,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C)
2004-04-13T23:00,0.00,64,4.3,0.0,1014.9,9.6
2004-04-14T00:00,0.00,60,4.3,0.0,1015.0,9.2
2004-04-14T01:00,0.00,66,4.3,0.0,1014.5,8.7
2004-04-14T02:00,0.00,53,4.0,0.0,1014.8,8.4
2004-04-14T03:00,0.00,20,4.7,0.0,1015.1,8.0
2004-04-14T04:00,0.10,12,4.8,0.0,1014.8,7.9
2004-04-14T05:00,0.00,8,5.2,42.9,1015.4,7.8
2004-04-14T06:00,0.00,3,5.5,236.6,1015.8,9.0
2004-04-14T07:00,0.00,4,3.4,490.8,1016.3,10.8
2004-04-14T08:00,0.00,21,2.5,721.8,1016.8,12.7
2004-04-14T09:00,0.10,38,2.6,913.8,1017.2,13.9
2004-04-14T10:00,0.20,33,6.0,1053.8,1017.1,14.8
2004-04-14T11:00,0.20,45,7.0,1132.2,1017.5,16.1
2004-04-14T12:00,0.10,33,9.3,1143.8,1017.5,16.4
2004-04-14T13:00,0.20,55,10.6,1087.8,1017.7,16.7
2004-04-14T14:00,0.10,25,12.2,968.0,1017.5,16.5
2004-04-14T15:00,0.00,40,10.9,792.6,1017.6,16.2
2004-04-14T16:00,0.50,42,10.5,573.5,1017.8,15.3
2004-04-14T17:00,0.20,22,9.5,325.8,1018.4,14.3
2004-04-14T18:00,0.00,28,4.8,88.2,1019.1,13.0
2004-04-14T19:00,0.00,21,1.1,0.0,1019.7,12.0
2004-04-14T20:00,0.00,7,1.9,0.0,1020.4,10.7
2004-04-14T21:00,0.00,6,2.1,0.0,1020.9,9.9
2004-04-14T22:00,0.00,8,2.9,0.0,1021.3,9.4
2004-04-14T23:00,0.00,10,1.1,0.0,1022.1,8.9
2004-04-15T00:00,0.00,9,2.2,0.0,1022.6,8.4
2004-04-15T01:00,0.00,10,3.5,0.0,1022.5,8.1
2004-04-15T02:00,0.00,6,4.6,0.0,1022.2,7.8
2004-04-15T03:00,0.00,10,4.0,0.0,1022.5,7.4
2004-04-15T04:00,0.00,7,4.1,0.0,1022.6,7.1
2004-04-15T05:00,0.00,11,3.5,46.3,1023.0,7.0
2004-04-15T06:00,0.00,78,6.0,243.1,1023.3,8.4
2004-04-15T07:00,0.00,100,5.8,496.8,1023.3,11.5
2004-04-15T08:00,0.00,93,6.1,727.3,1023.4,12.7
2004-04-15T09:00,0.00,49,8.4,918.8,1024.0,14.1
2004-04-15T10:00,0.00,67,8.6,1058.3,1024.2,15.1
2004-04-15T11:00,0.00,93,11.3,1136.3,1023.9,15.1
2004-04-15T12:00,0.00,79,12.2,1147.6,1023.7,15.3
2004-04-15T13:00,0.00,32,11.8,1091.4,1023.0,15.3
2004-04-15T14:00,0.00,59,12.7,971.5,1022.7,15.7
2004-04-15T15:00,0.00,42,13.4,796.2,1022.9,15.6
2004-04-15T16:00,0.00,58,11.6,577.4,1023.0,15.0
2004-04-15T17:00,0.00,92,7.9,330.0,1022.7,14.2
2004-04-15T18:00,0.00,75,3.0,90.4,1022.4,13.2
2004-04-15T19:00,0.00,85,3.0,0.0,1022.1,12.0
2004-04-15T20:00,0.00,99,2.8,0.0,1023.3,10.9
2004-04-15T21:00,0.00,100,2.9,0.0,1023.0,10.1
2004-04-15T22:00,0.00,100,5.1,0.0,1022.7,9.6
2004-04-15T23:00,0.00,100,5.8,0.0,1022.5,9.3
2004-04-16T00:00,0.00,100,6.6,0.0,1021.9,9.0
2004-04-16T01:00,0.00,100,5.2,0.0,1020.5,8.9
2004-04-16T02:00,0.00,100,4.2,0.0,1020.6,8.9
2004-04-16T03:00,0.00,100,3.5,0.0,1019.8,8.9
2004-04-16T04:00,0.00,100,3.8,0.0,1019.5,8.9
2004-04-16T05:00,0.00,100,7.0,49.6,1018.9,9.2
2004-04-16T06:00,0.00,100,7.1,249.5,1018.4,9.7
2004-04-16T07:00,0.00,100,5.3,502.7,1018.4,10.8
2004-04-16T08:00,0.00,100,6.5,732.7,1017.9,12.0
2004-04-16T09:00,0.10,100,5.5,923.7,1017.5,12.5
2004-04-16T10:00,0.20,100,2.2,1062.7,1017.2,12.8
2004-04-16T11:00,0.60,100,3.0,1140.4,1016.8,12.9
2004-04-16T12:00,1.40,100,7.9,1151.4,1016.2,12.5
2004-04-16T13:00,1.30,100,8.1,1095.0,1015.3,12.3
2004-04-16T14:00,1.10,100,8.5,975.0,1014.4,12.0
2004-04-16T15:00,0.70,100,10.5,799.8,1013.5,11.8
2004-04-16T16:00,0.80,97,12.1,581.2,1012.7,11.7
2004-04-16T17:00,0.40,96,14.5,334.2,1011.8,11.5
2004-04-16T18:00,0.60,100,15.8,92.5,1011.2,11.2
2004-04-16T19:00,0.50,94,17.2,0.0,1010.6,11.1
2004-04-16T20:00,1.10,100,17.6,0.0,1010.4,11.0
2004-04-16T21:00,0.70,99,19.4,0.0,1010.1,11.0
2004-04-16T22:00,0.50,96,20.4,0.0,1009.6,11.2
2004-04-16T23:00,0.00,97,20.9,0.0,1009.5,11.3
2004-04-17T00:00,0.00,96,19.1,0.0,1008.8,11.4
2004-04-17T01:00,0.00,97,15.5,0.0,1008.1,11.4
2004-04-17T02:00,0.00,100,12.9,0.0,1007.4,11.4
2004-04-17T03:00,0.10,99,9.8,0.0,1006.9,11.4
2004-04-17T04:00,0.50,100,8.8,0.0,1006.4,11.3
2004-04-17T05:00,1.40,100,9.8,52.8,1006.0,11.3
2004-04-17T06:00,1.50,100,10.8,255.8,1005.7,11.4
2004-04-17T07:00,1.20,100,11.5,508.5,1005.1,11.8
2004-04-17T08:00,1.40,100,10.4,738.0,1004.7,12.2
2004-04-17T09:00,1.50,100,9.0,928.4,1004.4,12.5
2004-04-17T10:00,2.00,100,7.6,1067.0,1004.5,12.6
2004-04-17T11:00,2.10,100,5.2,1144.3,1004.1,12.8
2004-04-17T12:00,2.10,100,3.8,1155.0,1003.6,13.1
2004-04-17T13:00,1.30,100,2.5,1098.4,1003.2,13.4
2004-04-17T14:00,0.70,91,1.3,978.5,1002.8,13.8
2004-04-17T15:00,0.60,93,4.3,803.3,1002.5,14.1
2004-04-17T16:00,1.10,98,9.7,585.0,1003.2,14.3
2004-04-17T17:00,1.10,99,9.8,338.3,1003.6,13.7
2004-04-17T18:00,0.90,97,5.2,94.7,1003.9,13.1
2004-04-17T19:00,0.00,95,3.0,0.0,1004.1,12.8
2004-04-17T20:00,0.00,94,3.3,0.0,1004.7,12.3
2004-04-17T21:00,0.00,95,5.0,0.0,1004.9,11.9
2004-04-17T22:00,0.00,90,2.7,0.0,1004.7,11.5
2004-04-17T23:00,0.00,99,1.5,0.0,1004.7,11.1
2004-04-18T00:00,0.00,100,0.4,0.0,1004.5,10.8
2004-04-18T01:00,0.00,100,1.0,0.0,1004.4,10.9
2004-04-18T02:00,0.10,99,1.3,0.0,1004.2,11.2
2004-04-18T03:00,0.20,100,2.1,0.0,1004.1,11.3
2004-04-18T04:00,0.90,100,1.6,0.0,1003.8,11.1
2004-04-18T05:00,0.20,100,0.0,56.0,1003.7,11.3
2004-04-18T06:00,0.10,98,1.1,262.0,1003.7,12.1
2004-04-18T07:00,0.00,94,0.8,514.3,1003.4,13.4
2004-04-18T08:00,0.00,86,4.5,743.2,1003.6,14.4
2004-04-18T09:00,0.10,70,8.6,933.1,1003.7,15.3
2004-04-18T10:00,0.60,83,10.4,1071.3,1003.8,15.9
2004-04-18T11:00,1.40,74,12.9,1148.1,1003.7,16.7
2004-04-18T12:00,1.40,45,13.7,1158.6,1003.4,16.3
2004-04-18T13:00,0.20,46,10.8,1101.8,1003.4,16.5
2004-04-18T14:00,0.20,41,10.5,981.9,1002.5,16.6
2004-04-18T15:00,0.00,25,8.9,806.8,1002.2,16.4
2004-04-18T16:00,0.00,10,7.7,588.7,1002.2,15.8
2004-04-18T17:00,0.00,6,7.9,342.4,1002.1,14.9
2004-04-18T18:00,0.00,4,6.6,96.8,1002.5,13.8
2004-04-18T19:00,0.00,31,6.6,0.0,1002.9,12.8
2004-04-18T20:00,0.00,36,6.0,0.0,1003.3,12.0
2004-04-18T21:00,0.00,85,7.3,0.0,1003.4,11.7
2004-04-18T22:00,0.10,57,6.6,0.0,1002.7,11.5
2004-04-18T23:00,0.00,96,6.4,0.0,1003.1,11.4
2004-04-19T00:00,0.10,98,5.7,0.0,1002.9,11.3
2004-04-19T01:00,0.10,99,7.6,0.0,1002.5,11.3
2004-04-19T02:00,0.20,95,10.0,0.0,1002.2,11.2
2004-04-19T03:00,0.20,81,10.0,0.0,1001.6,11.0
2004-04-19T04:00,0.30,79,10.7,0.0,1001.1,10.8
2004-04-19T05:00,0.40,58,9.7,59.2,1000.7,10.8
2004-04-19T06:00,0.30,83,10.7,268.2,1000.4,11.2
2004-04-19T07:00,0.00,95,11.0,519.9,1000.0,12.1
2004-04-19T08:00,0.10,77,14.0,748.3,999.4,12.5
2004-04-19T09:00,0.00,57,18.4,937.7,999.1,13.1
2004-04-19T10:00,0.20,57,19.6,1075.4,998.7,14.0
